updated_at;event_type;external_user_id;time;timezone;campaign_id;campaign_name;message_variation_id;canvas_id;canvas_name;canvas_variation_id;canvas_variation_name;canvas_step_id;canvas_step_name;send_id;dispatch_id;sending_ip;ip_pool;bounce_reason;esp;from_domain;is_drop;int
08/11/2022 20:16;users_messages_email_Bounce;gqnSlhlSw;1667938361;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636ab8371284d6305292ffc948982166;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [AM6EUR05FT060.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
09/11/2022 06:24;users_messages_email_Bounce;LjNADyWEg;1667974797;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636ab52c0239b571d4e7f451288ab057;223.165.112.128;transactional_4341;550 5.5.0 Requested actions not taken as the mailbox is unavailable;SparkPost;service.mon-marche.fr;NULL;
09/11/2022 08:56;users_messages_email_Bounce;#NOM?;1667983853;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636b69e2da6c80b22a7e4fc64421eb51;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [VE1EUR01FT093.eop-EUR01.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
09/11/2022 10:38;users_messages_email_Bounce;R4APPQkiO;1667990124;NULL;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;a073285a-2c3a-4a8d-b0f2-d509d16e1240;ONBO_Email-NPS_offline_2;NULL;636b82674a36393639575833f196fa4c;223.165.114.82;marketing_3429;550 5.1.1 ...@... Adresse destinataire invalide. Invalid recipient. {base64};SparkPost;news.mon-marche.fr;NULL;
09/11/2022 13:56;users_messages_email_Bounce;R1eIYrTud;1668001972;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636bb0afebc2d8a207eb798ab653b0c6;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
09/11/2022 10:02;users_messages_email_Bounce;NULL;1667988102;NULL;NULL;NULL;NULL;367c9d56-5c36-4083-92e7-7a2452b3e308;PROS_clientstesteurs_v1;0af480a6-8de8-480a-a4a3-ed72b8d2b527;Variant 1;c757b69c-9d40-425b-b185-f3b8ce5f65ce;PROS_Email-horszone;NULL;636b7a744d747412200ffdb0c762c676;223.165.112.13;lead_management_2006;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;offre.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
09/11/2022 10:36;users_messages_email_Bounce;WSP2P7k4k;1667989916;Europe/Paris;1eea41b4-fd97-4943-9183-a36934512771;091122_PROM_S45_E_v1;30e018f3-35d8-4844-8e19-fb6acc4e5f2d;NULL;NULL;NULL;NULL;NULL;NULL;NULL;636b812b3f82a97c1b59ed6c1a3eb0f7;223.165.114.82;marketing_3429;550 5.4.1 Recipient address rejected: Access denied. AS({hex}) [DB5EUR01FT100.eop-EUR01.prod.protection.outlook.com];SparkPost;news.mon-marche.fr;NULL;
09/11/2022 11:39;users_messages_email_Bounce;MDXpY80Lq;1667993686;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636b9050cd12d436e243fded164c2645;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [AM6EUR05FT055.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
09/11/2022 12:40;users_messages_email_Bounce;eCETgcCWL;1667997543;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636b9f611c66e94c2a9f0288a33438bf;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 13:55;users_messages_email_Bounce;NNbGEnkTo;1668174625;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e531e7eb0a72fccf51f74856a109d;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
09/11/2022 15:58;users_messages_email_Bounce;#NOM?;1668009318;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636bcd6391665e342de1e673e16ef28d;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB3EUR04FT006.eop-eur04.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
09/11/2022 17:17;users_messages_email_Bounce;uo1KcVYST;1668014041;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636bdfd1dbbd64afb761dc9b2856fc3f;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB8EUR05FT035.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
09/11/2022 16:54;users_messages_email_Bounce;zUiechr3_M;1668012645;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636bda5d99f934b4a79af94e529232e1;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
09/11/2022 18:18;users_messages_email_Bounce;QUJiT7HTB;1668017576;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636beda164f01a45b121c90b7c61697e;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB5EUR02FT064.eop-EUR02.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
10/11/2022 10:31;users_messages_email_Bounce;4f0pV_rAf2d;1668076260;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2da9ea907b27a05281544b7e6e6;223.165.112.13;lead_management_2006;550 5.1.1 ...;SparkPost;offre.mon-marche.fr;NULL;
10/11/2022 10:32;users_messages_email_Bounce;nKtOzUTi;1668076260;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2da6871b9b594e4f92f1d44f71e;223.165.112.13;lead_management_2006;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;offre.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
10/11/2022 10:36;users_messages_email_Bounce;KmqEYXCmjv;1668076261;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2da9ea907b27a05281544b7e6e6;223.165.112.13;lead_management_2006;550 #5.1.0 Address rejected.;SparkPost;offre.mon-marche.fr;NULL;
10/11/2022 10:36;users_messages_email_Bounce;ylbL6Poo3Q-;1668076263;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2d7c9954261fe9787f2eb059157;223.165.112.13;lead_management_2006;550 5.1.1 ...;SparkPost;offre.mon-marche.fr;NULL;
10/11/2022 10:47;users_messages_email_Bounce;-L4GfQ4tq;1668076534;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;19b24855-694c-4012-b5bd-f9993c4ae2aa;ONBO_Email-NPS_online_2;NULL;636cd3ebcd4ac6cd32f0117373b5cc15;223.165.114.82;marketing_3429;550 5.1.1 ...@... user does not exist;SparkPost;news.mon-marche.fr;NULL;
10/11/2022 11:33;users_messages_email_Bounce;nx47n085n1b;1668079856;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2d8fe166e2fb6e57933fdaf6e4f;223.165.112.13;lead_management_2006;550 #5.1.0 Address rejected.;SparkPost;offre.mon-marche.fr;NULL;
10/11/2022 10:56;users_messages_email_Bounce;td1ThqYlrm;1668077471;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2df104306499fa1315f0845fa0a;223.165.112.13;lead_management_2006;550 #5.1.0 Address rejected.;SparkPost;offre.mon-marche.fr;NULL;
10/11/2022 11:34;users_messages_email_Bounce;TtH5JGbn6eo;1668079859;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2d9b7c6c586caa10252b13ca848;223.165.112.13;lead_management_2006;550 #5.1.0 Address rejected.;SparkPost;offre.mon-marche.fr;NULL;
10/11/2022 10:56;users_messages_email_Bounce;ecDXTeB-jO;1668077457;NULL;NULL;NULL;NULL;09c88e2a-4820-4683-a48a-60007343e7d1;091122_ATEL_Neuilly;3969fdf7-8c52-4c9f-b07e-68a2532757aa;091122_ATEL_Neuilly;3213018d-be2d-4b8b-b4e7-368f36512992;091122_ATEL_Email-1_legacytop;NULL;636cd2d78f6bbfdcfd0f71657540d054;223.165.112.13;lead_management_2006;550 #5.1.0 Address rejected.;SparkPost;offre.mon-marche.fr;NULL;
10/11/2022 11:04;users_messages_email_Bounce;0gqYYjsYr;1668077993;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636cd9a33a831f915dbf0f7b1548737f;223.165.112.128;transactional_4341;550 5.1.1 {base64} Adresse d au moins un destinataire invalide. Invalid recipient. OFR_416 [416];SparkPost;service.mon-marche.fr;NULL;
10/11/2022 12:05;users_messages_email_Bounce;87PRQIJBT;1668081792;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636ce879cc4a73aaca19bc1a0f8203bb;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
10/11/2022 16:08;users_messages_email_Bounce;M1hPJL1ise;1668096305;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636d21234f15f56a389ded98bee7e9c5;223.165.112.128;transactional_4341;554 30 Sorry, your message to ...@... cannot be delivered. This mailbox is disabled ({score}).;SparkPost;service.mon-marche.fr;NULL;
10/11/2022 16:29;users_messages_email_Bounce;Ix7l_N-iyi;1668097618;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636d264862e1641593ddb3dd1e2c212b;223.165.112.128;transactional_4341;550 5.1.1 ...@... Adresse destinataire invalide. Invalid recipient. {base64};SparkPost;service.mon-marche.fr;NULL;
10/11/2022 17:48;users_messages_email_Bounce;8LU48sAH5;1668102351;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;636d38c7411ca150a1084cfd303cd2b1;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DM3NAM02FT061.eop-nam02.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
10/11/2022 21:58;users_messages_email_Bounce;JNA9zC7Ev;1668117460;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636d73d1cc594e3ab8b2bd3d8d8d9d38;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 09:34;users_messages_email_Bounce;v_M-s5xAi;1668159022;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e162851e529a6a6fc59f01a5da0b6;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 10:05;users_messages_email_Bounce;NULL;1668160976;NULL;NULL;NULL;NULL;367c9d56-5c36-4083-92e7-7a2452b3e308;PROS_clientstesteurs_v1;0af480a6-8de8-480a-a4a3-ed72b8d2b527;Variant 1;c757b69c-9d40-425b-b185-f3b8ce5f65ce;PROS_Email-horszone;NULL;636e1dbeaee698206cc33c402d2e905f;223.165.112.13;lead_management_2006;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;offre.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 09:39;users_messages_email_Bounce;fh2un9Yk9;1668159339;NULL;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;68288cb0-3fe3-4a8e-872a-76f1ec5858e4;ONBO_Email-incentiveSC_online;NULL;636e1765435c055a1404519db759a050;223.165.114.82;marketing_3429;550-5.2.1 The email account that you tried to reach is disabled. Learn more at;;;;
SparkPost;news.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 10:00;users_messages_email_Bounce;fCNgqFn5r;1668160689;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e1cafdc7b7750eb9282c52afc9347;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [AM6EUR05FT031.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
11/11/2022 10:05;users_messages_email_Bounce;NULL;1668160976;NULL;NULL;NULL;NULL;367c9d56-5c36-4083-92e7-7a2452b3e308;PROS_clientstesteurs_v1;0af480a6-8de8-480a-a4a3-ed72b8d2b527;Variant 1;c757b69c-9d40-425b-b185-f3b8ce5f65ce;PROS_Email-horszone;NULL;636e1dbeaee698206cc33c402d2e905f;223.165.112.13;lead_management_2006;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;offre.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 10:30;users_messages_email_Bounce;buadNFsiD;1668162560;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e23fc4b5f47f8afee4d94427ccebd;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 12:57;users_messages_email_Bounce;2oPpFRKUG;1668171240;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e45e3c9cc7112caf817606c1ae2bd;223.165.112.128;transactional_4341;550 5.4.1 Recipient address rejected: Access denied. AS({hex}) [BN7NAM10FT067.eop-nam10.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
11/11/2022 14:09;users_messages_email_Bounce;AbSjfVIazp;1668175680;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e573c045601c38fe3e6348e39b289;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 15:36;users_messages_email_Bounce;TnLSU_0YT;1668180696;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e6ad14f3a0fc85da0ec0c8b465a8f;223.165.112.128;transactional_4341;554 30 Sorry, your message to ...@... cannot be delivered. This mailbox is disabled ({score}).;SparkPost;service.mon-marche.fr;NULL;
12/11/2022 10:04;users_messages_email_Bounce;NULL;1668247272;NULL;NULL;NULL;NULL;367c9d56-5c36-4083-92e7-7a2452b3e308;PROS_clientstesteurs_v1;0af480a6-8de8-480a-a4a3-ed72b8d2b527;Variant 1;c757b69c-9d40-425b-b185-f3b8ce5f65ce;PROS_Email-horszone;NULL;636f6edcd2f415ec652c54cc820bcfc0;223.165.112.13;lead_management_2006;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;offre.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 16:42;users_messages_email_Bounce;gSzM6yBi1;1668184704;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e7a7d0846ae321ad2cb1abd463b4c;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 16:53;users_messages_email_Bounce;y_hwFS3ybY;1668185296;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e7cc788f2e5482682cfeef2628abc;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
11/11/2022 17:43;users_messages_email_Bounce;xxJDJApb6;1668188516;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636e895e600afd26251ec20d88397508;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
12/11/2022 09:36;users_messages_email_Bounce;AYDgs1ceq;1668245744;NULL;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;68288cb0-3fe3-4a8e-872a-76f1ec5858e4;ONBO_Email-incentiveSC_online;NULL;636f68eaf4f255c6aa3057254ae84bee;223.165.114.82;marketing_3429;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;news.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
12/11/2022 10:06;users_messages_email_Bounce;NULL;1668247288;NULL;NULL;NULL;NULL;367c9d56-5c36-4083-92e7-7a2452b3e308;PROS_clientstesteurs_v1;0af480a6-8de8-480a-a4a3-ed72b8d2b527;Variant 1;102527e5-2765-4e63-ab35-573d8d84a850;PROS_Email-confirmation;NULL;636f6eefb9b9998825002a2e3a293054;223.165.112.13;lead_management_2006;550 5.5.0 Requested actions not taken as the mailbox is unavailable;SparkPost;offre.mon-marche.fr;NULL;
12/11/2022 12:52;users_messages_email_Bounce;g8NJFzoNj;1668257238;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636f95d362aaaaa9762353041bf12403;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [AM6EUR05FT006.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
12/11/2022 10:42;users_messages_email_Bounce;JXiCNpNig;1668249563;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;636f77d9f8f3d8d83d5c1387dab0fef6;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
